IdReporte;CodigoPdv;NombrePdv;TiempoPos;TiempoTotal
22;268;PLUS No. 2 COUNTRY;13/07/2015 18:20;95
22;268;PLUS No. 2 COUNTRY;13/07/2015 18:25;68
22;229;HEROES 1;13/07/2015 18:34;50
22;268;PLUS No. 2 COUNTRY;13/07/2015 18:40;40
22;268;PLUS No. 2 COUNTRY;13/07/2015 18:50;54
22;268;PLUS No. 2 COUNTRY;13/07/2015 18:50;66
22;268;PLUS No. 2 COUNTRY;13/07/2015 19:13;51
22;268;PLUS No. 2 COUNTRY;13/07/2015 19:17;103
22;268;PLUS No. 2 COUNTRY;13/07/2015 19:31;41
22;237;COUNTRY 2;13/07/2015 19:36;50
22;268;PLUS No. 2 COUNTRY;13/07/2015 19:50;43
22;268;PLUS No. 2 COUNTRY;13/07/2015 19:53;32
22;268;PLUS No. 2 COUNTRY;13/07/2015 20:30;35
22;237;COUNTRY 2;13/07/2015 20:33;49
22;268;PLUS No. 2 COUNTRY;13/07/2015 21:06;20
22;268;PLUS No. 2 COUNTRY;13/07/2015 21:20;87
22;268;PLUS No. 2 COUNTRY;13/07/2015 21:20;48
22;229;HEROES 1;13/07/2015 21:20;60
22;268;PLUS No. 2 COUNTRY;13/07/2015 21:26;34
22;268;PLUS No. 2 COUNTRY;13/07/2015 21:29;47
22;268;PLUS No. 2 COUNTRY;13/07/2015 21:59;46
22;268;PLUS No. 2 COUNTRY;13/07/2015 22:00;13
22;268;PLUS No. 2 COUNTRY;13/07/2015 22:13;21
22;268;PLUS No. 2 COUNTRY;13/07/2015 22:19;51
22;268;PLUS No. 2 COUNTRY;13/07/2015 22:20;59
22;268;PLUS No. 2 COUNTRY;13/07/2015 22:23;49
22;268;PLUS No. 2 COUNTRY;13/07/2015 22:29;19
22;268;PLUS No. 2 COUNTRY;14/07/2015 00:15;12
22;268;PLUS No. 2 COUNTRY;14/07/2015 05:36;16
22;268;PLUS No. 2 COUNTRY;14/07/2015 05:38;17
22;268;PLUS No. 2 COUNTRY;14/07/2015 06:39;41
22;268;PLUS No. 2 COUNTRY;14/07/2015 06:55;40
22;268;PLUS No. 2 COUNTRY;14/07/2015 07:20;624
22;229;HEROES 1;14/07/2015 07:59;29
22;268;PLUS No. 2 COUNTRY;14/07/2015 08:06;57
22;268;PLUS No. 2 COUNTRY;14/07/2015 08:14;56
22;268;PLUS No. 2 COUNTRY;14/07/2015 08:20;73
22;268;PLUS No. 2 COUNTRY;14/07/2015 08:29;19
22;268;PLUS No. 2 COUNTRY;14/07/2015 08:30;97
22;268;PLUS No. 2 COUNTRY;14/07/2015 08:37;73
22;268;PLUS No. 2 COUNTRY;14/07/2015 08:41;62
22;268;PLUS No. 2 COUNTRY;14/07/2015 08:44;77
22;268;PLUS No. 2 COUNTRY;14/07/2015 08:50;93
22;268;PLUS No. 2 COUNTRY;14/07/2015 08:53;72
22;268;PLUS No. 2 COUNTRY;14/07/2015 08:54;74
22;268;PLUS No. 2 COUNTRY;14/07/2015 09:05;56
22;237;COUNTRY 2;14/07/2015 09:08;61
22;268;PLUS No. 2 COUNTRY;14/07/2015 09:08;84
22;268;PLUS No. 2 COUNTRY;14/07/2015 09:20;86
22;268;PLUS No. 2 COUNTRY;14/07/2015 09:23;54
22;229;HEROES 1;14/07/2015 09:38;37
22;237;COUNTRY 2;14/07/2015 09:48;64
22;268;PLUS No. 2 COUNTRY;14/07/2015 09:50;33
22;268;PLUS No. 2 COUNTRY;14/07/2015 09:51;44
22;268;PLUS No. 2 COUNTRY;14/07/2015 10:23;55
22;268;PLUS No. 2 COUNTRY;14/07/2015 10:49;66
22;229;HEROES 1;14/07/2015 10:50;66
22;229;HEROES 1;14/07/2015 10:50;48
22;237;COUNTRY 2;14/07/2015 11:13;26
22;268;PLUS No. 2 COUNTRY;14/07/2015 11:20;55
22;268;PLUS No. 2 COUNTRY;14/07/2015 11:20;88
22;268;PLUS No. 2 COUNTRY;14/07/2015 11:29;40
22;268;PLUS No. 2 COUNTRY;14/07/2015 11:34;57
22;268;PLUS No. 2 COUNTRY;14/07/2015 11:52;96
22;268;PLUS No. 2 COUNTRY;14/07/2015 12:06;21
22;229;HEROES 1;14/07/2015 12:20;60
22;229;HEROES 1;14/07/2015 12:57;43
22;268;PLUS No. 2 COUNTRY;14/07/2015 12:59;13
22;229;HEROES 1;14/07/2015 13:57;51
22;268;PLUS No. 2 COUNTRY;14/07/2015 13:59;138
22;268;PLUS No. 2 COUNTRY;14/07/2015 14:02;142
22;268;PLUS No. 2 COUNTRY;14/07/2015 14:27;24
22;268;PLUS No. 2 COUNTRY;14/07/2015 14:32;30
22;268;PLUS No. 2 COUNTRY;14/07/2015 14:50;61
22;268;PLUS No. 2 COUNTRY;14/07/2015 14:52;51
22;229;HEROES 1;14/07/2015 14:53;0
22;229;HEROES 1;14/07/2015 15:15;27
22;268;PLUS No. 2 COUNTRY;14/07/2015 15:16;44
22;268;PLUS No. 2 COUNTRY;14/07/2015 15:20;100
22;237;COUNTRY 2;14/07/2015 15:41;48
22;268;PLUS No. 2 COUNTRY;14/07/2015 15:54;44
22;268;PLUS No. 2 COUNTRY;14/07/2015 16:20;48
22;268;PLUS No. 2 COUNTRY;14/07/2015 16:26;42
22;268;PLUS No. 2 COUNTRY;14/07/2015 16:46;64
22;268;PLUS No. 2 COUNTRY;14/07/2015 16:50;62
22;268;PLUS No. 2 COUNTRY;14/07/2015 16:53;60
22;268;PLUS No. 2 COUNTRY;14/07/2015 16:56;8
22;268;PLUS No. 2 COUNTRY;14/07/2015 16:57;26
22;268;PLUS No. 2 COUNTRY;14/07/2015 17:02;25
22;268;PLUS No. 2 COUNTRY;14/07/2015 17:19;105
22;237;COUNTRY 2;14/07/2015 17:20;183
22;268;PLUS No. 2 COUNTRY;14/07/2015 17:40;39
22;229;HEROES 1;14/07/2015 17:45;22
22;268;PLUS No. 2 COUNTRY;14/07/2015 18:04;31
22;268;PLUS No. 2 COUNTRY;14/07/2015 18:16;95
22;268;PLUS No. 2 COUNTRY;14/07/2015 18:19;31
22;237;COUNTRY 2;14/07/2015 18:20;0
22;268;PLUS No. 2 COUNTRY;14/07/2015 18:20;81
22;229;HEROES 1;14/07/2015 18:40;42
22;229;HEROES 1;14/07/2015 18:42;46
22;268;PLUS No. 2 COUNTRY;14/07/2015 18:43;37
22;268;PLUS No. 2 COUNTRY;14/07/2015 18:44;17
22;268;PLUS No. 2 COUNTRY;14/07/2015 18:46;50
22;268;PLUS No. 2 COUNTRY;14/07/2015 18:53;49
22;268;PLUS No. 2 COUNTRY;14/07/2015 19:08;72
22;268;PLUS No. 2 COUNTRY;14/07/2015 19:09;74
22;237;COUNTRY 2;14/07/2015 19:11;40
22;268;PLUS No. 2 COUNTRY;14/07/2015 19:12;56
22;268;PLUS No. 2 COUNTRY;14/07/2015 19:22;53
22;268;PLUS No. 2 COUNTRY;14/07/2015 19:28;17
22;268;PLUS No. 2 COUNTRY;14/07/2015 19:50;306
22;268;PLUS No. 2 COUNTRY;14/07/2015 20:02;45
22;229;HEROES 1;14/07/2015 20:13;21
22;237;COUNTRY 2;14/07/2015 20:19;48
22;268;PLUS No. 2 COUNTRY;14/07/2015 20:25;16
22;268;PLUS No. 2 COUNTRY;14/07/2015 20:41;35
22;268;PLUS No. 2 COUNTRY;14/07/2015 21:01;30
22;268;PLUS No. 2 COUNTRY;14/07/2015 21:04;36
22;268;PLUS No. 2 COUNTRY;14/07/2015 21:20;81
22;268;PLUS No. 2 COUNTRY;14/07/2015 21:20;80
22;268;PLUS No. 2 COUNTRY;14/07/2015 21:46;52
22;268;PLUS No. 2 COUNTRY;14/07/2015 21:50;51
22;268;PLUS No. 2 COUNTRY;14/07/2015 22:32;52
22;268;PLUS No. 2 COUNTRY;15/07/2015 05:03;14
22;237;COUNTRY 2;15/07/2015 07:37;22
22;268;PLUS No. 2 COUNTRY;15/07/2015 07:48;54
22;268;PLUS No. 2 COUNTRY;15/07/2015 07:49;102
22;268;PLUS No. 2 COUNTRY;15/07/2015 07:50;110
22;268;PLUS No. 2 COUNTRY;15/07/2015 08:01;44
22;268;PLUS No. 2 COUNTRY;15/07/2015 08:03;103
22;268;PLUS No. 2 COUNTRY;15/07/2015 08:33;59
22;237;COUNTRY 2;15/07/2015 08:43;33
22;229;HEROES 1;15/07/2015 09:13;0
22;268;PLUS No. 2 COUNTRY;15/07/2015 09:20;99
22;268;PLUS No. 2 COUNTRY;15/07/2015 09:50;69
22;268;PLUS No. 2 COUNTRY;15/07/2015 10:11;49
22;268;PLUS No. 2 COUNTRY;15/07/2015 10:15;83
22;268;PLUS No. 2 COUNTRY;15/07/2015 10:20;27
22;237;COUNTRY 2;15/07/2015 10:20;163
22;268;PLUS No. 2 COUNTRY;15/07/2015 10:26;89
22;268;PLUS No. 2 COUNTRY;15/07/2015 10:42;55
22;268;PLUS No. 2 COUNTRY;15/07/2015 10:49;24
22;268;PLUS No. 2 COUNTRY;15/07/2015 10:50;123
22;268;PLUS No. 2 COUNTRY;15/07/2015 10:50;51
22;268;PLUS No. 2 COUNTRY;15/07/2015 11:14;41
22;268;PLUS No. 2 COUNTRY;15/07/2015 11:21;81
22;268;PLUS No. 2 COUNTRY;15/07/2015 11:22;63
22;237;COUNTRY 2;15/07/2015 11:23;15
22;268;PLUS No. 2 COUNTRY;15/07/2015 11:28;57
22;229;HEROES 1;15/07/2015 11:34;58
22;268;PLUS No. 2 COUNTRY;15/07/2015 11:36;76
22;268;PLUS No. 2 COUNTRY;15/07/2015 12:19;67
22;237;COUNTRY 2;15/07/2015 12:21;50
22;268;PLUS No. 2 COUNTRY;15/07/2015 12:59;42
22;268;PLUS No. 2 COUNTRY;15/07/2015 13:06;51
22;237;COUNTRY 2;15/07/2015 13:11;106
22;237;COUNTRY 2;15/07/2015 13:18;109
22;268;PLUS No. 2 COUNTRY;15/07/2015 13:26;39
22;268;PLUS No. 2 COUNTRY;15/07/2015 13:39;16
22;268;PLUS No. 2 COUNTRY;15/07/2015 13:48;75
22;268;PLUS No. 2 COUNTRY;15/07/2015 13:50;36
22;268;PLUS No. 2 COUNTRY;15/07/2015 14:01;42
22;268;PLUS No. 2 COUNTRY;15/07/2015 14:36;164
22;268;PLUS No. 2 COUNTRY;15/07/2015 14:42;163
22;268;PLUS No. 2 COUNTRY;15/07/2015 14:49;79
22;268;PLUS No. 2 COUNTRY;15/07/2015 14:50;74
22;268;PLUS No. 2 COUNTRY;15/07/2015 14:50;170
22;268;PLUS No. 2 COUNTRY;15/07/2015 14:50;69
22;229;HEROES 1;15/07/2015 14:52;37
22;268;PLUS No. 2 COUNTRY;15/07/2015 14:59;42
22;268;PLUS No. 2 COUNTRY;15/07/2015 15:01;169
22;268;PLUS No. 2 COUNTRY;15/07/2015 15:13;29
22;229;HEROES 1;15/07/2015 15:17;16
22;268;PLUS No. 2 COUNTRY;15/07/2015 15:20;63
22;268;PLUS No. 2 COUNTRY;15/07/2015 15:21;15
22;268;PLUS No. 2 COUNTRY;15/07/2015 15:29;52
22;268;PLUS No. 2 COUNTRY;15/07/2015 15:32;80
22;268;PLUS No. 2 COUNTRY;15/07/2015 16:00;73
22;268;PLUS No. 2 COUNTRY;15/07/2015 16:03;74
22;268;PLUS No. 2 COUNTRY;15/07/2015 16:12;45
22;268;PLUS No. 2 COUNTRY;15/07/2015 16:20;58
22;237;COUNTRY 2;15/07/2015 17:11;26
22;268;PLUS No. 2 COUNTRY;15/07/2015 17:20;38
22;229;HEROES 1;15/07/2015 17:51;54
22;268;PLUS No. 2 COUNTRY;15/07/2015 18:13;51
22;268;PLUS No. 2 COUNTRY;15/07/2015 18:20;85
22;268;PLUS No. 2 COUNTRY;15/07/2015 18:31;31
22;268;PLUS No. 2 COUNTRY;15/07/2015 18:32;32
22;268;PLUS No. 2 COUNTRY;15/07/2015 18:37;40
22;268;PLUS No. 2 COUNTRY;15/07/2015 18:50;49
22;268;PLUS No. 2 COUNTRY;15/07/2015 19:07;37
22;237;COUNTRY 2;15/07/2015 19:08;46
22;268;PLUS No. 2 COUNTRY;15/07/2015 19:20;29
22;237;COUNTRY 2;15/07/2015 19:21;25
22;268;PLUS No. 2 COUNTRY;15/07/2015 19:26;31
22;268;PLUS No. 2 COUNTRY;15/07/2015 19:31;42
22;229;HEROES 1;15/07/2015 19:46;53
22;268;PLUS No. 2 COUNTRY;15/07/2015 19:54;15
22;268;PLUS No. 2 COUNTRY;15/07/2015 20:07;78
22;268;PLUS No. 2 COUNTRY;15/07/2015 20:15;77
22;268;PLUS No. 2 COUNTRY;15/07/2015 20:29;29
22;268;PLUS No. 2 COUNTRY;15/07/2015 20:30;26
22;268;PLUS No. 2 COUNTRY;15/07/2015 20:50;68
22;229;HEROES 1;15/07/2015 20:50;70
22;268;PLUS No. 2 COUNTRY;15/07/2015 21:16;35
22;268;PLUS No. 2 COUNTRY;15/07/2015 21:45;67
22;268;PLUS No. 2 COUNTRY;15/07/2015 21:48;84
22;268;PLUS No. 2 COUNTRY;15/07/2015 21:50;38
22;268;PLUS No. 2 COUNTRY;15/07/2015 22:20;52
22;268;PLUS No. 2 COUNTRY;15/07/2015 22:33;61
22;268;PLUS No. 2 COUNTRY;15/07/2015 22:51;18
22;268;PLUS No. 2 COUNTRY;15/07/2015 23:38;45
22;268;PLUS No. 2 COUNTRY;15/07/2015 23:50;52
22;268;PLUS No. 2 COUNTRY;16/07/2015 00:01;17
22;268;PLUS No. 2 COUNTRY;16/07/2015 00:16;14
22;268;PLUS No. 2 COUNTRY;16/07/2015 00:52;18
22;268;PLUS No. 2 COUNTRY;16/07/2015 02:07;218
22;268;PLUS No. 2 COUNTRY;16/07/2015 02:10;219
22;268;PLUS No. 2 COUNTRY;16/07/2015 04:58;62
22;268;PLUS No. 2 COUNTRY;16/07/2015 05:00;64
22;268;PLUS No. 2 COUNTRY;16/07/2015 05:04;60
22;268;PLUS No. 2 COUNTRY;16/07/2015 05:06;64
22;268;PLUS No. 2 COUNTRY;16/07/2015 05:08;66
22;268;PLUS No. 2 COUNTRY;16/07/2015 05:39;38
22;268;PLUS No. 2 COUNTRY;16/07/2015 06:07;14
22;268;PLUS No. 2 COUNTRY;16/07/2015 07:07;32
22;237;COUNTRY 2;16/07/2015 07:41;28
22;268;PLUS No. 2 COUNTRY;16/07/2015 08:03;12
22;268;PLUS No. 2 COUNTRY;16/07/2015 08:09;62
22;268;PLUS No. 2 COUNTRY;16/07/2015 08:13;67
22;268;PLUS No. 2 COUNTRY;16/07/2015 08:33;27
22;268;PLUS No. 2 COUNTRY;16/07/2015 08:36;66
22;229;HEROES 1;16/07/2015 08:37;58
22;268;PLUS No. 2 COUNTRY;16/07/2015 09:20;175
22;229;HEROES 1;16/07/2015 09:24;36
22;229;HEROES 1;16/07/2015 09:31;34
22;229;HEROES 1;16/07/2015 09:50;39
22;229;HEROES 1;16/07/2015 09:50;49
22;237;COUNTRY 2;16/07/2015 10:00;63
22;229;HEROES 1;16/07/2015 10:06;25
22;229;HEROES 1;16/07/2015 10:20;52
22;229;HEROES 1;16/07/2015 10:20;99
22;237;COUNTRY 2;16/07/2015 11:40;84
22;237;COUNTRY 2;16/07/2015 11:49;126
22;229;HEROES 1;16/07/2015 12:18;0
22;237;COUNTRY 2;16/07/2015 12:20;40
22;237;COUNTRY 2;16/07/2015 12:21;16
22;237;COUNTRY 2;16/07/2015 12:25;19
22;229;HEROES 1;16/07/2015 13:24;0
22;237;COUNTRY 2;16/07/2015 14:07;32
22;229;HEROES 1;16/07/2015 15:08;14
22;229;HEROES 1;16/07/2015 15:21;18
22;229;HEROES 1;16/07/2015 16:19;25
22;229;HEROES 1;16/07/2015 16:46;18
22;237;COUNTRY 2;16/07/2015 17:08;92
22;229;HEROES 1;16/07/2015 17:52;16
22;237;COUNTRY 2;16/07/2015 18:04;70
22;237;COUNTRY 2;16/07/2015 18:06;85
22;229;HEROES 1;16/07/2015 18:15;38
22;229;HEROES 1;16/07/2015 18:57;41
22;229;HEROES 1;16/07/2015 19:17;57
22;237;COUNTRY 2;16/07/2015 19:49;46
22;229;HEROES 1;16/07/2015 20:29;69
22;229;HEROES 1;16/07/2015 20:50;48
22;237;COUNTRY 2;17/07/2015 08:13;31
22;237;COUNTRY 2;17/07/2015 09:19;84
22;237;COUNTRY 2;17/07/2015 09:20;93
22;237;COUNTRY 2;17/07/2015 09:33;77
22;229;HEROES 1;17/07/2015 09:50;33
22;237;COUNTRY 2;17/07/2015 10:16;107
22;229;HEROES 1;17/07/2015 10:20;59
22;237;COUNTRY 2;17/07/2015 10:30;57
22;229;HEROES 1;17/07/2015 10:33;31
22;237;COUNTRY 2;17/07/2015 11:21;174
22;229;HEROES 1;17/07/2015 11:58;12
22;229;HEROES 1;17/07/2015 12:16;34
22;237;COUNTRY 2;17/07/2015 12:20;0
22;229;HEROES 1;17/07/2015 12:20;45
22;229;HEROES 1;17/07/2015 12:44;36
22;237;COUNTRY 2;17/07/2015 12:51;25
22;229;HEROES 1;17/07/2015 12:59;38
22;237;COUNTRY 2;17/07/2015 15:20;0
22;229;HEROES 1;17/07/2015 15:20;40
22;229;HEROES 1;17/07/2015 15:26;22
22;229;HEROES 1;17/07/2015 16:14;33
22;237;COUNTRY 2;17/07/2015 16:20;196
22;229;HEROES 1;17/07/2015 16:32;34
22;229;HEROES 1;17/07/2015 17:13;60
22;229;HEROES 1;17/07/2015 17:21;38
22;229;HEROES 1;17/07/2015 17:42;62
22;229;HEROES 1;17/07/2015 18:12;56
22;237;COUNTRY 2;17/07/2015 19:04;48
22;237;COUNTRY 2;17/07/2015 19:06;84
22;229;HEROES 1;17/07/2015 19:08;44
22;229;HEROES 1;17/07/2015 19:15;33
22;229;HEROES 1;17/07/2015 19:29;51
22;237;COUNTRY 2;17/07/2015 19:35;96
22;237;COUNTRY 2;17/07/2015 19:51;39
22;237;COUNTRY 2;17/07/2015 20:11;31
22;229;HEROES 1;17/07/2015 20:50;40
22;237;COUNTRY 2;18/07/2015 07:55;49
22;237;COUNTRY 2;18/07/2015 09:55;51
22;237;COUNTRY 2;18/07/2015 10:08;50
22;237;COUNTRY 2;18/07/2015 10:13;15
22;229;HEROES 1;18/07/2015 10:13;26
22;229;HEROES 1;18/07/2015 11:57;20
22;237;COUNTRY 2;18/07/2015 12:22;0
22;237;COUNTRY 2;18/07/2015 13:51;37
22;268;PLUS No. 2 COUNTRY;18/07/2015 13:52;34
22;268;PLUS No. 2 COUNTRY;18/07/2015 14:30;28
22;229;HEROES 1;18/07/2015 15:22;67
22;229;HEROES 1;18/07/2015 15:28;70
22;268;PLUS No. 2 COUNTRY;18/07/2015 15:54;27
22;237;COUNTRY 2;18/07/2015 15:57;33
22;237;COUNTRY 2;18/07/2015 17:13;33
22;229;HEROES 1;18/07/2015 17:20;48
22;268;PLUS No. 2 COUNTRY;18/07/2015 17:50;37
22;229;HEROES 1;18/07/2015 18:18;64
22;268;PLUS No. 2 COUNTRY;18/07/2015 18:19;38
22;268;PLUS No. 2 COUNTRY;18/07/2015 18:22;47
22;268;PLUS No. 2 COUNTRY;18/07/2015 18:36;24
22;268;PLUS No. 2 COUNTRY;18/07/2015 19:13;28
22;229;HEROES 1;18/07/2015 19:31;28
22;268;PLUS No. 2 COUNTRY;18/07/2015 19:47;46
22;268;PLUS No. 2 COUNTRY;18/07/2015 19:50;69
22;229;HEROES 1;18/07/2015 19:58;38
22;268;PLUS No. 2 COUNTRY;18/07/2015 20:28;47
22;268;PLUS No. 2 COUNTRY;18/07/2015 20:42;59
22;268;PLUS No. 2 COUNTRY;18/07/2015 20:49;49
22;268;PLUS No. 2 COUNTRY;18/07/2015 20:50;73
22;268;PLUS No. 2 COUNTRY;18/07/2015 20:51;58
22;268;PLUS No. 2 COUNTRY;18/07/2015 21:02;12
22;268;PLUS No. 2 COUNTRY;18/07/2015 21:03;40
22;268;PLUS No. 2 COUNTRY;18/07/2015 21:20;65
22;268;PLUS No. 2 COUNTRY;18/07/2015 21:21;53
22;268;PLUS No. 2 COUNTRY;18/07/2015 21:50;67
22;268;PLUS No. 2 COUNTRY;18/07/2015 22:15;53
22;268;PLUS No. 2 COUNTRY;18/07/2015 22:21;34
22;268;PLUS No. 2 COUNTRY;18/07/2015 22:25;68
22;268;PLUS No. 2 COUNTRY;18/07/2015 22:47;50
22;268;PLUS No. 2 COUNTRY;19/07/2015 00:11;23
22;268;PLUS No. 2 COUNTRY;19/07/2015 00:24;13
22;268;PLUS No. 2 COUNTRY;19/07/2015 00:51;32
22;268;PLUS No. 2 COUNTRY;19/07/2015 00:57;32
22;268;PLUS No. 2 COUNTRY;19/07/2015 01:05;49
22;268;PLUS No. 2 COUNTRY;19/07/2015 01:29;35
22;268;PLUS No. 2 COUNTRY;19/07/2015 01:47;25
22;268;PLUS No. 2 COUNTRY;19/07/2015 01:51;24
22;268;PLUS No. 2 COUNTRY;19/07/2015 02:12;22
22;268;PLUS No. 2 COUNTRY;19/07/2015 02:22;13
22;268;PLUS No. 2 COUNTRY;19/07/2015 02:48;10
22;268;PLUS No. 2 COUNTRY;19/07/2015 02:50;11
22;268;PLUS No. 2 COUNTRY;19/07/2015 02:52;12
22;268;PLUS No. 2 COUNTRY;19/07/2015 02:57;15
22;268;PLUS No. 2 COUNTRY;19/07/2015 03:23;206
22;268;PLUS No. 2 COUNTRY;19/07/2015 03:24;207
22;268;PLUS No. 2 COUNTRY;19/07/2015 03:48;184
22;268;PLUS No. 2 COUNTRY;19/07/2015 05:03;109
22;268;PLUS No. 2 COUNTRY;19/07/2015 05:05;110
22;268;PLUS No. 2 COUNTRY;19/07/2015 05:06;116
22;268;PLUS No. 2 COUNTRY;19/07/2015 05:10;116
22;268;PLUS No. 2 COUNTRY;19/07/2015 05:11;122
22;268;PLUS No. 2 COUNTRY;19/07/2015 05:13;121
22;268;PLUS No. 2 COUNTRY;19/07/2015 05:22;117
22;268;PLUS No. 2 COUNTRY;19/07/2015 05:23;122
22;268;PLUS No. 2 COUNTRY;19/07/2015 05:24;126
22;268;PLUS No. 2 COUNTRY;19/07/2015 05:31;121
22;268;PLUS No. 2 COUNTRY;19/07/2015 05:32;129
22;268;PLUS No. 2 COUNTRY;19/07/2015 05:58;107
22;268;PLUS No. 2 COUNTRY;19/07/2015 06:01;107
22;268;PLUS No. 2 COUNTRY;19/07/2015 06:02;110
22;268;PLUS No. 2 COUNTRY;19/07/2015 07:07;49
22;268;PLUS No. 2 COUNTRY;19/07/2015 07:27;32
22;268;PLUS No. 2 COUNTRY;19/07/2015 07:50;27
22;268;PLUS No. 2 COUNTRY;19/07/2015 08:46;51
22;268;PLUS No. 2 COUNTRY;19/07/2015 08:48;30
22;268;PLUS No. 2 COUNTRY;19/07/2015 08:50;85
22;268;PLUS No. 2 COUNTRY;19/07/2015 08:58;53
22;268;PLUS No. 2 COUNTRY;19/07/2015 09:22;34
22;237;COUNTRY 2;19/07/2015 09:24;76
22;229;HEROES 1;19/07/2015 09:25;90
22;268;PLUS No. 2 COUNTRY;19/07/2015 09:33;50
22;237;COUNTRY 2;19/07/2015 09:41;81
22;268;PLUS No. 2 COUNTRY;19/07/2015 09:59;67
22;229;HEROES 1;19/07/2015 11:15;43
22;268;PLUS No. 2 COUNTRY;19/07/2015 11:27;56
22;229;HEROES 1;19/07/2015 11:59;49
22;268;PLUS No. 2 COUNTRY;19/07/2015 13:20;40
22;268;PLUS No. 2 COUNTRY;19/07/2015 13:53;81
22;229;HEROES 1;19/07/2015 15:20;104
22;268;PLUS No. 2 COUNTRY;19/07/2015 15:55;195
22;268;PLUS No. 2 COUNTRY;19/07/2015 16:08;12
22;268;PLUS No. 2 COUNTRY;19/07/2015 16:41;50
22;268;PLUS No. 2 COUNTRY;19/07/2015 16:50;135
22;268;PLUS No. 2 COUNTRY;19/07/2015 17:18;33
22;229;HEROES 1;19/07/2015 17:20;68
22;268;PLUS No. 2 COUNTRY;19/07/2015 18:20;89
22;268;PLUS No. 2 COUNTRY;19/07/2015 18:43;48
22;268;PLUS No. 2 COUNTRY;19/07/2015 19:00;54
22;268;PLUS No. 2 COUNTRY;19/07/2015 19:01;61
22;268;PLUS No. 2 COUNTRY;19/07/2015 19:15;41
22;268;PLUS No. 2 COUNTRY;19/07/2015 19:24;28
22;268;PLUS No. 2 COUNTRY;19/07/2015 19:50;48
22;268;PLUS No. 2 COUNTRY;19/07/2015 19:50;41
22;268;PLUS No. 2 COUNTRY;19/07/2015 19:51;13
22;268;PLUS No. 2 COUNTRY;19/07/2015 19:52;22
22;268;PLUS No. 2 COUNTRY;19/07/2015 19:58;35
22;268;PLUS No. 2 COUNTRY;19/07/2015 20:02;36
22;268;PLUS No. 2 COUNTRY;19/07/2015 20:33;42
22;268;PLUS No. 2 COUNTRY;19/07/2015 20:34;86
22;268;PLUS No. 2 COUNTRY;19/07/2015 20:36;151
22;268;PLUS No. 2 COUNTRY;19/07/2015 20:40;17
22;268;PLUS No. 2 COUNTRY;19/07/2015 21:12;20
22;268;PLUS No. 2 COUNTRY;19/07/2015 22:14;45
22;268;PLUS No. 2 COUNTRY;19/07/2015 22:24;50
22;268;PLUS No. 2 COUNTRY;19/07/2015 22:30;26
22;268;PLUS No. 2 COUNTRY;19/07/2015 22:37;8
22;268;PLUS No. 2 COUNTRY;19/07/2015 23:04;20
22;268;PLUS No. 2 COUNTRY;20/07/2015 00:34;89
22;268;PLUS No. 2 COUNTRY;20/07/2015 05:49;64
22;268;PLUS No. 2 COUNTRY;20/07/2015 05:51;86
22;268;PLUS No. 2 COUNTRY;20/07/2015 07:36;13
22;268;PLUS No. 2 COUNTRY;20/07/2015 08:52;57
22;268;PLUS No. 2 COUNTRY;20/07/2015 09:20;55
22;268;PLUS No. 2 COUNTRY;20/07/2015 09:20;54
22;237;COUNTRY 2;20/07/2015 09:21;66
22;268;PLUS No. 2 COUNTRY;20/07/2015 09:25;44
22;268;PLUS No. 2 COUNTRY;20/07/2015 09:36;95
22;268;PLUS No. 2 COUNTRY;20/07/2015 09:43;93
22;268;PLUS No. 2 COUNTRY;20/07/2015 09:46;102
22;268;PLUS No. 2 COUNTRY;20/07/2015 10:31;34
22;229;HEROES 1;20/07/2015 10:45;41
22;237;COUNTRY 2;20/07/2015 11:09;51
22;268;PLUS No. 2 COUNTRY;20/07/2015 11:24;26
22;237;COUNTRY 2;20/07/2015 11:34;76
22;268;PLUS No. 2 COUNTRY;20/07/2015 12:31;43
22;268;PLUS No. 2 COUNTRY;20/07/2015 12:43;36
22;268;PLUS No. 2 COUNTRY;20/07/2015 12:48;46
22;229;HEROES 1;20/07/2015 12:51;48
22;268;PLUS No. 2 COUNTRY;20/07/2015 13:08;176
22;268;PLUS No. 2 COUNTRY;20/07/2015 13:14;287
22;268;PLUS No. 2 COUNTRY;20/07/2015 13:28;0
22;268;PLUS No. 2 COUNTRY;20/07/2015 13:49;29
22;268;PLUS No. 2 COUNTRY;20/07/2015 14:35;129
22;268;PLUS No. 2 COUNTRY;20/07/2015 15:05;61
22;268;PLUS No. 2 COUNTRY;20/07/2015 15:16;60
22;268;PLUS No. 2 COUNTRY;20/07/2015 16:16;41
22;268;PLUS No. 2 COUNTRY;20/07/2015 16:25;42
22;268;PLUS No. 2 COUNTRY;20/07/2015 16:28;50
22;268;PLUS No. 2 COUNTRY;20/07/2015 16:31;61
22;268;PLUS No. 2 COUNTRY;20/07/2015 16:39;56
22;268;PLUS No. 2 COUNTRY;20/07/2015 16:50;59
22;229;HEROES 1;20/07/2015 16:58;34
22;268;PLUS No. 2 COUNTRY;20/07/2015 17:04;46
22;268;PLUS No. 2 COUNTRY;20/07/2015 17:08;64
22;268;PLUS No. 2 COUNTRY;20/07/2015 17:27;50
22;268;PLUS No. 2 COUNTRY;20/07/2015 17:28;59
